CURIE,Label,Domain,Definition,subPropertyOf,Range,inverseOf
kampo:P40191,ima osobu rezbara,kampo:C10004,Povezuje pojavni oblik s osobom koja je oblikovala ili ukrasila predmet ili dio drvenog predmeta urezivanjem raznih oblika.,kampo:P40190,kamo:C10007,kamo:P70151
kampo:P40192,ima kolektivnog agenta rezbara,kampo:C10004,Povezuje pojavni oblik s kolektivnim agentom koji je oblikovao ili ukrasio predmet ili dio drvenog predmeta urezivanjem raznih oblika.,kampo:P40190,kamka:C10008,kamka:P80144
kampo:P40193,ima korporativno tijelo rezbara,kampo:C10004,Povezuje pojavni oblik s korporativnim tijelom koje je oblikovalo ili ukrasilo predmet ili dio drvenog predmeta urezivanjem raznih oblika.,kampo:P40192,kamkt:C10009,kamkt:P90143
kampo:P40194,ima obitelj rezbara,kampo:C10004,Povezuje pojavni oblik s obitelji koja je oblikovala ili ukrasila predmet ili dio drvenog predmeta urezivanjem raznih oblika.,kampo:P40192,kamob:C10010,kamob:P10142
kampo:P40195,ima agenta staklopuhača,kampo:C10004,"Povezuje pojavni oblik s agentom koji je oblikovao stakleni predmet upuhivanjem zraka u masu rastaljenog stakla, uključujući dodatno oblikovanje hvataljkama, škarama i valjanjem.",kampo:P40104,kama:C10006,kama:P60143
kampo:P40196,ima osobu staklopuhača,kampo:C10004,"Povezuje pojavni oblik s osobom koja je oblikovala stakleni predmet upuhivanjem zraka u masu rastaljenog stakla, uključujući dodatno oblikovanje hvataljkama, škarama i valjanjem.",kampo:P40195,kamo:C10007,kamo:P70152
kampo:P40197,ima kolektivnog agenta staklopuhača,kampo:C10004,"Povezuje pojavni oblik s kolektivnim agentom koji je oblikovao stakleni predmet upuhivanjem zraka u masu rastaljenog stakla, uključujući dodatno oblikovanje hvataljkama, škarama i valjanjem.",kampo:P40195,kamka:C10008,kamka:P80145
kampo:P40198,ima korporativno tijelo staklopuhača,kampo:C10004,"Povezuje pojavni oblik s korporativnim tijelom koje je oblikovalo stakleni predmet upuhivanjem zraka u masu rastaljenog stakla, uključujući dodatno oblikovanje hvataljkama, škarama i valjanjem.",kampo:P40197,kamkt:C10009,kamkt:P90144
kampo:P40199,ima obitelj staklopuhača,kampo:C10004,"Povezuje pojavni oblik s obitelji koja je oblikovala stakleni predmet upuhivanjem zraka u masu rastaljenog stakla, uključujući dodatno oblikovanje hvataljkama, škarama i valjanjem.",kampo:P40197,kamob:C10010,kamob:P10143
kampo:P40200,ima agenta stolara,kampo:C10004,"Povezuje pojavni oblik s agentom koji je izradio drveni predmet ili građevni element, uključujući namještaj, oplate, obloge i građevnu stolariju.",kampo:P40104,kama:C10006,kama:P60144
kampo:P40201,ima osobu stolara,kampo:C10004,"Povezuje pojavni oblik s osobom koja je izradila drveni predmet ili građevni element, uključujući namještaj, oplate, obloge i građevnu stolariju.",kampo:P40200,kamo:C10007,kamo:P70153
kampo:P40202,ima kolektivnog agenta stolara,kampo:C10004,"Povezuje pojavni oblik s kolektivnim agentom koji je izradio drveni predmet ili građevni element, uključujući namještaj, oplate, obloge i građevnu stolariju.",kampo:P40200,kamka:C10008,kamka:P80146
kampo:P40203,ima korporativno tijelo stolara,kampo:C10004,"Povezuje pojavni oblik s korporativnim tijelom koje je izradilo drveni predmet ili građevni element, uključujući namještaj, oplate, obloge i građevnu stolariju.",kampo:P40202,kamkt:C10009,kamkt:P90145
kampo:P40204,ima obitelj stolara,kampo:C10004,"Povezuje pojavni oblik s obitelji koja je izradila drveni predmet ili građevni element, uključujući namještaj, oplate, obloge i građevnu stolariju.",kampo:P40202,kamob:C10010,kamob:P10144
kampo:P40205,ima agenta tapetara,kampo:C10004,Povezuje pojavni oblik s agentom koji je izradio tekstilne presvlake za namještaj.,kampo:P40104,kama:C10006,kama:P60145
kampo:P40206,ima osobu tapetara,kampo:C10004,Povezuje pojavni oblik s osobom koja je izradila tekstilne presvlake za namještaj.,kampo:P40204,kamo:C10007,kamo:P70154
kampo:P40207,ima kolektivnog agenta tapetara,kampo:C10004,Povezuje pojavni oblik s kolektivnim agentom koji je izradio tekstilne presvlake za namještaj.,kampo:P40204,kamka:C10008,kamka:P80147
kampo:P40208,ima korporativno tijelo tapetara,kampo:C10004,Povezuje pojavni oblik s korporativnim tijelom koje je izradilo tekstilne presvlake za namještaj.,kampo:P40207,kamkt:C10009,kamkt:P90146
kampo:P40209,ima obitelj tapetara,kampo:C10004,Povezuje pojavni oblik s obitelji koja je izradila tekstilne presvlake za namještaj.,kampo:P40207,kamob:C10010,kamob:P10145
kampo:P40210,ima agenta tkalca,kampo:C10004,Povezuje pojavni oblik s agentom koji je izradio tekstil ili drugi materijal tehnikom prepletanja niti.,kampo:P40104,kama:C10006,kama:P60146
kampo:P40211,ima osobu tkalca,kampo:C10004,Povezuje pojavni oblik s osobom koja je izradila tekstil ili drugi materijal tehnikom prepletanja niti.,kampo:P40210,kamo:C10007,kamo:P70155
kampo:P40212,ima kolektivnog agenta tkalca,kampo:C10004,Povezuje pojavni oblik s kolektivnim agentom koji je izradio tekstil ili drugi materijal tehnikom prepletanja niti.,kampo:P40210,kamka:C10008,kamka:P80148
kampo:P40213,ima korporativno tijelo tkalca,kampo:C10004,Povezuje pojavni oblik s korporativnim tijelom koje je izradilo tekstil ili drugi materijal tehnikom prepletanja niti.,kampo:P40212,kamkt:C10009,kamkt:P90147
kampo:P40214,ima obitelj tkalca,kampo:C10004,Povezuje pojavni oblik s obitelji koja je izradila tekstil ili drugi materijal tehnikom prepletanja niti.,kampo:P40212,kamob:C10010,kamob:P10146
kampo:P40215,ima agenta uokvirača,kampo:C10004,"Povezuje pojavni oblik s agentom koji je izradio ili ukrasio okvir za sliku, ogledalo ili drugi predmet.",kampo:P40104,kama:C10006,kama:P60147
kampo:P40216,ima osobu uokvirača,kampo:C10004,"Povezuje pojavni oblik s osobom koja je izradila ili ukrasila okvir za sliku, ogledalo ili drugi predmet.",kampo:P40215,kamo:C10007,kamo:P70156
kampo:P40217,ima kolektivnog agenta uokvirača,kampo:C10004,"Povezuje pojavni oblik s kolektivnim agentom koji je izradio ili ukrasio okvir za sliku, ogledalo ili drugi predmet.",kampo:P40215,kamka:C10008,kamka:P80149
kampo:P40218,ima korporativno tijelo uokvirača,kampo:C10004,"Povezuje pojavni oblik s korporativnim tijelom koje je izradilo ili ukrasilo okvir za sliku, ogledalo ili drugi predmet.",kampo:P40217,kamkt:C10009,kamkt:P90148
kampo:P40219,ima obitelj uokvirača,kampo:C10004,"Povezuje pojavni oblik s obitelji koja je izradila ili ukrasila okvir za sliku, ogledalo ili drugi predmet.",kampo:P40217,kamob:C10010,kamob:P10147
kampo:P40220,ima agenta urara,kampo:C10004,Povezuje pojavni oblik s agentom koji je izradio satni mehanizam.,kampo:P40104,kama:C10006,kama:P60148
kampo:P40221,ima osobu urara,kampo:C10004,Povezuje pojavni oblik s osobom koja je izradila satni mehanizam.,kampo:P40220,kamo:C10007,kamo:P70157
kampo:P40222,ima kolektivnog agenta urara,kampo:C10004,Povezuje pojavni oblik s kolektivnim agentom koji je izradio satni mehanizam.,kampo:P40220,kamka:C10008,kamka:P80150
kampo:P40223,ima korporativno tijelo urara,kampo:C10004,Povezuje pojavni oblik s korporativnim tijelom koje je izradilo satni mehanizam.,kampo:P40222,kamkt:C10009,kamkt:P90149
kampo:P40224,ima obitelj urara,kampo:C10004,Povezuje pojavni oblik s obitelji koja je izradila satni mehanizam.,kampo:P40222,kamob:C10010,kamob:P10148
kampo:P40225,ima agenta vitražista,kampo:C10004,Povezuje pojavni oblik s agentom koji je izradio predmet ili dio predmeta tehnikom vitraja.,kampo:P40104,kama:C10006,kama:P60149
kampo:P40226,ima osobu vitražista,kampo:C10004,Povezuje pojavni oblik s osobom koja je izradila predmet ili dio predmeta tehnikom vitraja.,kampo:P40225,kamo:C10007,kamo:P70158
kampo:P40227,ima kolektivnog agenta vitražista,kampo:C10004,Povezuje pojavni oblik s kolektivnim agentom koji je izradio predmet ili dio predmeta tehnikom vitraja.,kampo:P40225,kamka:C10008,kamka:P80151
kampo:P40228,ima korporativno tijelo vitražista,kampo:C10004,Povezuje pojavni oblik s korporativnim tijelom koje je izradilo predmet ili dio predmeta tehnikom vitraja.,kampo:P40227,kamkt:C10009,kamkt:P90150
kampo:P40229,ima obitelj vitražista,kampo:C10004,Povezuje pojavni oblik s obitelji koja je izradila predmet ili dio predmeta tehnikom vitraja.,kampo:P40227,kamob:C10010,kamob:P10149
kampo:P40230,ima agenta nakladnika,kampo:C10004,"Povezuje pojavni oblik s agentom koji je organizacijski, financijski i pravno odgovoran za objavljivanje pojavnog oblika.",kampo:P40095,kama:C10006,kama:P60150
kampo:P40231,ima osobu nakladnika,kampo:C10004,"Povezuje pojavni oblik s osobom koja je organizacijski, financijski i pravno odgovorna za objavljivanje pojavnog oblika.",kampo:P40230,kamo:C10007,kamo:P70159
kampo:P40232,ima kolektivnog agenta nakladnika,kampo:C10004,"Povezuje pojavni oblik s kolektivnim agentom koji je organizacijski, financijski i pravno odgovoran za objavljivanje pojavnog oblika.",kampo:P40230,kamka:C10008,kamka:P80152
kampo:P40233,ima korporativno tijelo nakladnika,kampo:C10004,"Povezuje pojavni oblik s korporativnim tijelom koje je organizacijski, financijski i pravno odgovorno za objavljivanje pojavnog oblika.",kampo:P40232,kamkt:C10009,kamkt:P90151
kampo:P40234,ima obitelj nakladnika,kampo:C10004,"Povezuje pojavni oblik s obitelji koja je organizacijski, financijski i pravno odgovorna za objavljivanje pojavnog oblika.",kampo:P40232,kamob:C10010,kamob:P10150
kampo:P40235,ima agenta oglašivača,kampo:C10004,Povezuje pojavni oblik s agentom koji je osmislio reklamnu kampanju i/ili koordinirao oglašavanje pojavnog oblika u masovnim medijima.,kampo:P40095,kama:C10006,kama:P60151
kampo:P40236,ima osobu oglašivača,kampo:C10004,Povezuje pojavni oblik s osobom koja je osmislila reklamnu kampanju i/ili koordinirala oglašavanje pojavnog oblika u masovnim medijima.,kampo:P40235,kamo:C10007,kamo:P70160
kampo:P40237,ima kolektivnog agenta oglašivača,kampo:C10004,Povezuje pojavni oblik s korporativnim agentom koji je osmislio reklamnu kampanju i/ili koordinirao oglašavanje pojavnog oblika u masovnim medijima.,kampo:P40235,kamka:C10008,kamka:P80153
kampo:P40238,ima korporativno tijelo oglašivača,kampo:C10004,Povezuje pojavni oblik s korporativnim tijelom koje je osmislilo reklamnu kampanju i/ili koordiniralo oglašavanje pojavnog oblika u masovnim medijima.,kampo:P40237,kamkt:C10009,kamkt:P90152
kampo:P40239,ima obitelj oglašivača,kampo:C10004,Povezuje pojavni oblik s obitelji koja je osmislila reklamnu kampanju i/ili koordinirala oglašavanje pojavnog oblika u masovnim medijima.,kampo:P40237,kamob:C10010,kamob:P10151
kampo:P40240,ima agenta proizvođača,kampo:C10004,"Povezuje pojavni oblik s agentom koji je organizirao, financirao i/ili sudjelovao u procesu serijske proizvodnje pojavnog oblika ili njegovih dijelova. ",kampo:P40095,kama:C10006,kama:P60152
kampo:P40241,ima osobu proizvođača,kampo:C10004,"Povezuje pojavni oblik s osobom koja je organizirala, financirala i/ili sudjelovala u procesu serijske proizvodnje pojavnog oblika ili njegovih dijelova.",kampo:P40240,kamo:C10007,kamo:P70161
kampo:P40242,ima kolektivnog agenta proizvođača,kampo:C10004,"Povezuje pojavni oblik s kolektivnim agentom koji je organizirao, financirao i/ili sudjelovao u procesu serijske proizvodnje pojavnog oblika ili njegovih dijelova.",kampo:P40240,kamka:C10008,kamka:P80154
kampo:P40243,ima korporativno tijelo proizvođača,kampo:C10004,"Povezuje pojavni oblik s korporativnim tijelom koje je organiziralo, financiralo i/ili sudjelovalo u procesu serijske proizvodnje pojavnog oblika ili njegovih dijelova.",kampo:P40242,kamkt:C10009,kamkt:P90153
kampo:P40244,ima obitelj proizvođača,kampo:C10004,"Povezuje pojavni oblik s osobom koja je organizirala, financirala i/ili sudjelovala u procesu serijske proizvodnje pojavnog oblika ili njegovih dijelova.",kampo:P40242,kamob:C10010,kamob:P10152
kampo:P40245,ima agenta proizvođača papira,kampo:C10004,"Povezuje pojavni oblik s agentom koji je proizveo papir tiskanog ili rukopisnog sveska, lista ili skupa listova.",kampo:P40240,kama:C10006,kama:P60153
kampo:P40246,ima osobu proizvođača papira,kampo:C10004,"Povezuje pojavni oblik s osobom koja je proizvela papir tiskanog ili rukopisnog sveska, lista ili skupa listova.",kampo:P40245,kamo:C10007,kamo:P70162
kampo:P40247,ima kolektivnog agenta proizvođača papira,kampo:C10004,"Povezuje pojavni oblik s kolektivnim agentom koji je proizveo papir tiskanog ili rukopisnog sveska, lista ili skupa listova.",kampo:P40245,kamka:C10008,kamka:P80155
kampo:P40248,ima korporativno tijelo proizvođača papira,kampo:C10004,"Povezuje pojavni oblik s korporativnim tijelom koje je proizvelo papir tiskanog ili rukopisnog sveska, lista ili skupa listova.",kampo:P40247,kamkt:C10009,kamkt:P90154
kampo:P40249,ima obitelj proizvođača papira,kampo:C10004,"Povezuje pojavni oblik s obitelji koja je proizvela papir tiskanog ili rukopisnog sveska, lista ili skupa listova.",kampo:P40247,kamob:C10010,kamob:P10153
kampo:P40250,ima agenta tiskara,kampo:C10004,Povezuje pojavni oblik s agentom koji je proizveo pojavni oblik otiskom teksta ili slike na papir ili drugu podlogu.,kampo:P40240,kama:C10006,kama:P60154
kampo:P40251,ima osobu tiskara,kampo:C10004,Povezuje pojavni oblik s osobom koja je proizvela pojavni oblik otiskom teksta ili slike na papir ili drugu podlogu.,kampo:P40250,kamo:C10007,kamo:P70163
kampo:P40252,ima kolektivnog agenta tiskara,kampo:C10004,Povezuje pojavni oblik s kolektivnim agentom koji je proizveo pojavni oblik otiskom teksta ili slike na papir ili drugu podlogu.,kampo:P40250,kamka:C10008,kamka:P80156
kampo:P40253,ima korporativno tijelo tiskara,kampo:C10004,Povezuje pojavni oblik s korporativnim tijelom koje je proizvelo pojavni oblik otiskom teksta ili slike na papir ili drugu podlogu.,kampo:P40252,kamkt:C10009,kamkt:P90155
kampo:P40254,ima obitelj tiskara,kampo:C10004,Povezuje pojavni oblik s obitelji koja je proizvela pojavni oblik otiskom teksta ili slike na papir ili drugu podlogu.,kampo:P40252,kamob:C10010,kamob:P10154
kampo:P40255,ima agenta prenositelja,kampo:C10004,"Povezuje pojavni oblik s agentom koji je sudjelovao u prijenosu sadržaja putem televizije, radija, interneta itd.",kampo:P40095,kama:C10006,kama:P60155
kampo:P40256,ima osobu prenositelja,kampo:C10004,"Povezuje pojavni oblik s osobom koja je sudjelovala u prijenosu sadržaja putem televizije, radija, interneta itd.",kampo:P40255,kamo:C10007,kamo:P70164
kampo:P40257,ima kolektivnog agenta prenositelja,kampo:C10004,"Povezuje pojavni oblik s kolektivnim agentom koji je sudjelovao u prijenosu sadržaja putem televizije, radija, interneta itd.",kampo:P40255,kamka:C10008,kamka:P80157
kampo:P40258,ima korporativno tijelo prenositelja,kampo:C10004,"Povezuje pojavni oblik s korporativnim tijelom koje je sudjelovalo u prijenosu sadržaja putem televizije, radija, interneta itd.",kampo:P40257,kamkt:C10009,kamkt:P90156
kampo:P40259,ima obitelj prenositelja,kampo:C10004,"Povezuje pojavni oblik s obitelji koja je sudjelovala u prijenosu sadržaja putem televizije, radija, interneta itd.",kampo:P40257,kamob:C10010,kamob:P10155
kampo:P40260,ima agenta prodavača,kampo:C10004,Povezuje pojavni oblik s agentom koji nudi na prodaju primjerke serijski proizvedenoga pojavnog oblika.,kampo:P40095,kama:C10006,kama:P60156
kampo:P40261,ima osobu prodavača,kampo:C10004,Povezuje pojavni oblik s osobom koja nudi na prodaju primjerke serijski proizvedenoga pojavnog oblika.,kampo:P40260,kamo:C10007,kamo:P70165
kampo:P40262,ima kolektivnog agenta prodavača,kampo:C10004,Povezuje pojavni oblik s kolektivnim agentom koji nudi na prodaju primjerke serijski proizvedenoga pojavnog oblika.,kampo:P40260,kamka:C10008,kamka:P80158
kampo:P40263,ima korporativno tijelo prodavača,kampo:C10004,Povezuje pojavni oblik s korporativnim tijelom koje nudi na prodaju primjerke serijski proizvedenoga pojavnog oblika.,kampo:P40262,kamkt:C10009,kamkt:P90157
kampo:P40264,ima obitelj prodavača,kampo:C10004,Povezuje pojavni oblik s obitelji koja nudi na prodaju primjerke serijski proizvedenoga pojavnog oblika.,kampo:P40262,kamob:C10010,kamob:P10156
kampo:P40265,ima agenta knjižara,kampo:C10004,Povezuje pojavni oblik s agentom koji nudi na prodaju knjige i druge publikacije.,kampo:P40260,kama:C10006,kama:P60157
kampo:P40266,ima osobu knjižara,kampo:C10004,Povezuje pojavni oblik s osobom koja nudi na prodaju knjige i druge publikacije.,kampo:P40265,kamo:C10007,kamo:P70166
kampo:P40267,ima kolektivnog agenta knjižara,kampo:C10004,Povezuje pojavni oblik s kolektivnim agentom koji nudi na prodaju knjige i druge publikacije.,kampo:P40265,kamka:C10008,kamka:P80159
kampo:P40268,ima korporativno tijelo knjižara,kampo:C10004,P0vezuje pojavni oblik s korporativnim tijelom koje nudi na prodaju knjige i druge publikacije.,kampo:P40267,kamkt:C10009,kamkt:P90158
kampo:P40269,ima obitelj knjižara,kampo:C10004,Povezuje pojavni oblik s obitelji koja nudi na prodaju knjige i druge publikacije.,kampo:P40267,kamob:C10010,kamob:P10157
kampo:P40270,ima agenta raspačavatelja,kampo:C10004,Povezuje pojavni oblik s agentom koji ima isključivo pravo prodaje ili dijeljenja primjeraka pojavnog oblika na određenom tržištu.,kampo:P40095,kama:C10006,kama:P60158
kampo:P40271,ima osobu raspačavatelja,kampo:C10004,Povezuje pojavni oblik s osobom koja ima isključivo pravo prodaje ili dijeljenja primjeraka pojavnog oblika na određenom tržištu.,kampo:P40270,kamo:C10007,kamo:P70167
kampo:P40272,ima kolektivnog agenta raspačavatelja,kampo:C10004,Povezuje pojavni oblik s kolektivnim agentom koji ima isključivo pravo prodaje ili dijeljenja primjeraka pojavnog oblika na određenom tržištu.,kampo:P40270,kamka:C10008,kamka:P80160
kampo:P40273,ima korporativno tijelo raspačavatelja,kampo:C10004,Povezuje pojavni oblik s korporativnim tijelom koje ima isključivo pravo prodaje ili dijeljenja primjeraka pojavnog oblika na određenom tržištu.,kampo:P40272,kamkt:C10009,kamkt:P90159
kampo:P40274,ima obitelj raspačavatelja,kampo:C10004,Povezuje pojavni oblik s obitelji koja ima isključivo pravo prodaje ili dijeljenja primjeraka pojavnog oblika na određenom tržištu.,kampo:P40272,kamob:C10010,kamob:P10158
kampo:P40275,ima agenta suradnika na izdanju,kampo:C10004,Povezuje pojavni oblik s agentom koji sudjeluje u pripremi određenog izdanja za objavljivanje.,kampo:P40095,kama:C10006,kama:P60159
kampo:P40276,ima osobu suradnika na izdanju,kampo:C10004,Povezuje pojavni oblik s osobom koja sudjeluje u pripremi određenog izdanja za objavljivanje.,kampo:P40275,kamo:C10007,kamo:P70168
kampo:P40277,ima kolektivnog agenta suradnika na izdanju,kampo:C10004,Povezuje pojavni oblik s kolektivnim agentom koji sudjeluje u pripremi određenog izdanja za objavljivanje.,kampo:P40275,kamka:C10008,kamka:P80161
kampo:P40278,ima korporativno tijelo suradnika na izdanju,kampo:C10004,Povezuje pojavni oblik s korporativnim tijelom koje sudjeluje u pripremi određenog izdanja za objavljivanje.,kampo:P40277,kamkt:C10009,kamkt:P90160
kampo:P40279,ima obitelj suradnika na izdanju,kampo:C10004,Povezuje pojavni oblik s obitelji koja sudjeluje u pripremi određenog izdanja za objavljivanje.,kampo:P40277,kamob:C10010,kamob:P10159
kampo:P40280,ima agenta autora dodanog teksta,kampo:C10004,"Povezuje pojavni oblik s agentom koji je dopunio izdanje teksta drugog agenta predgovorom, pogovorom, objašnjenjima, komentarima itd.",kampo:P40275,kama:C10006,kama:P60160
kampo:P40281,ima osobu autora dodanog teksta,kampo:C10004,"Povezuje pojavni oblik s osobom koja je dopunila izdanje teksta druge osobe predgovorom, pogovorom, objašnjenjima, komentarima itd.",kampo:P40280,kamo:C10007,kamo:P70169
kampo:P40282,ima kolektivnog agenta autora dodanog teksta,kampo:C10004,"Povezuje pojavni oblik s kolektivnim agentom koji je dopunio izdanje teksta drugog  kolektivnog agenta predgovorom, pogovorom, objašnjenjima, komentarima itd.",kampo:P40280,kamka:C10008,kamka:P80162
kampo:P40283,ima korporativno tijelo autora dodanog teksta,kampo:C10004,"Povezuje pojavni oblik s korporativnim tijelom koje je dopunilo izdanje teksta drugog korporativnog tijela predgovorom, pogovorom, objašnjenjima, komentarima itd.",kampo:P40282,kamkt:C10009,kamkt:P90161
kampo:P40284,ima obitelj autora dodanog teksta,kampo:C10004,"Povezuje pojavni oblik s obitelji koja je dopunila izdanje teksta druge obitelji predgovorom, pogovorom, objašnjenjima, komentarima itd.",kampo:P40282,kamob:C10010,kamob:P10160
kampo:P40285,ima agenta grafičkog urednika,kampo:C10004,"Povezuje pojavni oblik s agentom odgovornim za grafičko oblikovanje izdanja, uključujući prijelom i pripremu za tisak.",kampo:P40275,kama:C10006,kama:P60161
kampo:P40286,ima osobu grafičkog urednika,kampo:C10004,"Povezuje pojavni oblik s osobom odgovornom za grafičko oblikovanje izdanja, uključujući prijelom i pripremu za tisak.",kampo:P40285,kamo:C10007,kamo:P70170
kampo:P40287,ima kolektivnog agenta grafičkog urednika,kampo:C10004,"Povezuje pojavni oblik s kolektivnim agentom odgovornim za grafičko oblikovanje izdanja, uključujući prijelom i pripremu za tisak.",kampo:P40285,kamka:C10008,kamka:P80163
kampo:P40288,ima korporativno tijelo grafičkog urednika,kampo:C10004,"Povezuje pojavni oblik s korporativnim tijelom odgovornim za grafičko oblikovanje izdanja, uključujući prijelom i pripremu za tisak.",kampo:P40287,kamkt:C10009,kamkt:P90162
kampo:P40289,ima obitelj grafičkog urednika,kampo:C10004,"Povezuje pojavni oblik s obitelji odgovornom za grafičko oblikovanje izdanja, uključujući prijelom i pripremu za tisak.",kampo:P40287,kamob:C10010,kamob:P10161
kampo:P40290,ima agenta ilustratora,kampo:C10004,Povezuje pojavni oblik s agentom koji je oblikovao slikovne prikaze uz određeno izdanje teksta.,kampo:P40275,kama:C10006,kama:P60162
kampo:P40291,ima osobu ilustratora,kampo:C10004,Povezuje pojavni oblik s osobom koja je oblikovala slikovne prikaze uz određeno izdanje teksta.,kampo:P40290,kamo:C10007,kamo:P70171
kampo:P40292,ima kolektivnog agenta ilustratora,kampo:C10004,Povezuje pojavni oblik s kolektivnim agentom koji je oblikovao slikovne prikaze uz određeno izdanje teksta.,kampo:P40290,kamka:C10008,kamka:P80163
kampo:P40293,ima korporativno tijelo ilustratora,kampo:C10004,Povezuje pojavni oblik s korporativnim tijelom koje je oblikovalo slikovne prikaze uz određeno izdanje teksta.,kampo:P40292,kamkt:C10009,kamkt:P90163
kampo:P40294,ima obitelj ilustratora,kampo:C10004,Povezuje pojavni oblik s obitelji koja je oblikovala slikovne prikaze uz određeno izdanje teksta.,kampo:P40292,kamob:C10010,kamob:P10162
kampo:P40295,ima agenta tipografa,kampo:C10004,"Povezuje pojavni oblik s agentom koji je oblikovao slova tiskanog teksta, uključujući slaganje tiskarskog sloga od pomičnih slova.",kampo:P40275,kama:C10006,kama:P60163
kampo:P40296,ima osobu tipografa,kampo:C10004,"Povezuje pojavni oblik s osobom koja je oblikovala slova tiskanog teksta, uključujući slaganje tiskarskog sloga od pomičnih slova.",kampo:P40295,kamo:C10007,kamo:P70172
kampo:P40297,ima kolektivnog agenta tipografa,kampo:C10004,"Povezuje pojavni oblik s kolektivnim agentom koji je oblikovao slova tiskanog teksta, uključujući slaganje tiskarskog sloga od pomičnih slova.",kampo:P40295,kamka:C10008,kamka:P80165
kampo:P40298,ima korporativno tijelo tipografa,kampo:C10004,"Povezuje pojavni oblik s korporativnim tijelom koje je oblikovalo slova tiskanog teksta, uključujući slaganje tiskarskog sloga od pomičnih slova.",kampo:P40297,kamkt:C10009,kamkt:P90164
kampo:P40299,ima obitelj tipografa,kampo:C10004,"Povezuje pojavni oblik s obitelji koja je oblikovala slova tiskanog teksta, uključujući slaganje tiskarskog sloga od pomičnih slova.",kampo:P40297,kamob:C10010,kamob:P10163
kampo:P40300,je pojavni oblik povezan s mjestom,kampo:C10004,Povezuje pojavni oblik s mjestom.,kampo:P40082,kamm:C10011,kamm:P11011
kampo:P40301,ima mjesto izdavanja,kampo:C10004,Povezuje pojavni oblik s mjestom na kojemu je pojavni oblik objavljen.,kampo:P40300,kamm:C10011,kamm:P11012
kampo:P40302,ima mjesto proizvodnje,kampo:C10004,Povezuje pojavni oblik s mjestom na kojemu je pojavni oblik proizveden.,kampo:P40300,kamm:C10011,kamm:P11013
kampo:P40303,ima mjesto raspačavanja,kampo:C10004,Povezuje pojavni oblik s mjestom na kojemu je pojavni oblik raspačavan.,kampo:P40300,kamm:C10011,kamm:P11014
kampo:P40304,ima mjesto tiskanja,kampo:C10004,Povezuje pojavni oblik s mjestom na kojemu je pojavni oblik tiskan.,kampo:P40300,kamm:C10011,kamm:P11015
kampo:P40305,je pojavni oblik povezan s vremenskim rasponom,kampo:C10004,Povezuje pojavni oblik s vremenskim rasponom.,kampo:P40082,kamvr:C10012,kamvr:P12009
kampo:P40306,ima vrijeme izdavanja,kampo:C10004,Povezuje pojavni oblik s vremenskim rasponom izdavanja pojavnog oblika.,kampo:P40305,kamvr:C10012,kamvr:P12010
kampo:P40307,ima vrijeme proizvodnje,kampo:C10004,Povezuje pojavni oblik s vremenskim rasponom proizvodnje pojavnog oblika.,kampo:P40305,kamvr:C10012,kamvr:P12011
kampo:P40308,ima vrijeme tiskanja,kampo:C10004,Povezuje pojavni oblik s vremenskim rasponom tiskanja pojavnog oblika.,kampo:P40305,kamvr:C10012,kamvr:P12012
kampo:P40309,je pojavni oblik povezan s nomenom za pojavni oblik,kampo:C10004,Povezuje pojavni oblik s nomenom.,kampo:P40082,kamn:C10013,kamn:P13046
kampo:P40310,ima oznaku za pojavni oblik,kampo:C10004,Povezuje pojavni oblik s oznakom za pojavni oblik.,kampo:P40309,kamn:C10013,kamn:P13047
kampo:P40311,ima nadziranu pristupnicu za pojavni oblik,kampo:C10004,Povezuje pojavni oblik s nadziranom pristupnicom za pojavni oblik.,kampo:P40310,kamn:C10013,kamn:P13048
kampo:P40312,ima usvojenu pristupnicu za pojavni oblik,kampo:C10004,"Povezuje pojavni oblik s nadziranom riječi ili nizom riječi i/ili drugih oznaka, koja unutar nekog sustava jednoznačno identificira pojavni oblik i okuplja podatke o pojavnom obliku. ",kampo:P40311,kamn:C10013,kamn:P13049
kampo:P40313,ima varijantnu pristupnicu za pojavni oblik,kampo:C10004,"Povezuje pojavni oblik s riječi ili nizom riječi ili znakova koji identificiraju pojavni oblik unutar određenog sustava, a nisu odabrani za usvojenu pristupnicu.",kampo:P40311,kamn:C10013,kamn:P13050
kampo:P40314,ima naslov pojavnog oblika,kampo:C10004,Povezuje pojavni oblik s naslovom pojavnog oblika.,kampo:P40310,kamn:C10013,kamn:P13051
kampo:P40315,ima usvojeni naslov pojavnog oblika,kampo:C10004,Povezuje pojavni oblik s usvojenim naslovom pojavnog oblika.,kampo:P40314,kamn:C10013,kamn:P13052
kampo:P40316,ima varijantni naslov pojavnog oblika,kampo:C10004,Povezuje pojavni oblik s varijantnim naslovom pojavnog oblika.,kampo:P40314,kamn:C10013,kamn:P13053
kampo:P40317,ima dodatno obilježje naslova pojavnog oblika,kampo:C10004,"Povezuje pojavni oblik s riječi, brojkom ili nizom riječi, brojki ili drugih znakova, koji služi razlikovanju pojavnih oblika istoga izraza ili  razlikovanju pojavnog oblika od drugih jedinica opisa čije je ime jednako ili slično njegovom naslovu. ",,,
